#t  x  v 
7.56000  2.89735  -9.57095 
7.57000  2.80150  -9.59944 
7.58000  2.70536  -9.62698 
7.59000  2.60896  -9.65355 
7.60000  2.51229  -9.67916 
7.61000  2.41537  -9.70379 
7.62000  2.31822  -9.72746 
7.63000  2.22083  -9.75016 
7.64000  2.12321  -9.77188 
7.65000  2.02539  -9.79262 
7.66000  1.92736  -9.81238 
7.67000  1.82914  -9.83117 
7.68000  1.73074  -9.84897 
7.69000  1.63216  -9.86578 
7.70000  1.53342  -9.88161 
7.71000  1.43453  -9.89645 
7.72000  1.33549  -9.91030 
7.73000  1.23632  -9.92316 
7.74000  1.13703  -9.93502 
7.75000  1.03762  -9.94590 
7.76000  0.93811  -9.95578 
7.77000  0.83851  -9.96466 
7.78000  0.73882  -9.97255 
7.79000  0.63906  -9.97943 
7.80000  0.53923  -9.98533 
7.81000  0.43935  -9.99022 
7.82000  0.33943  -9.99411 
7.83000  0.23947  -9.99701 
7.84000  0.13949  -9.99890 
7.85000  0.03949  -9.99980 
7.86000  -0.06051  -9.99969 
7.87000  -0.16050  -9.99859 
7.88000  -0.26048  -9.99648 
7.89000  -0.36043  -9.99338 
7.90000  -0.46035  -9.98927 
7.91000  -0.56022  -9.98417 
7.92000  -0.66003  -9.97807 
7.93000  -0.75978  -9.97097 
7.94000  -0.85945  -9.96287 
7.95000  -0.95904  -9.95378 
7.96000  -1.05853  -9.94369 
7.97000  -1.15791  -9.93261 
7.98000  -1.25718  -9.92054 
7.99000  -1.35632  -9.90747 
8.00000  -1.45533  -9.89341 
8.01000  -1.55419  -9.87836 
8.02000  -1.65290  -9.86233 
8.03000  -1.75144  -9.84531 
8.04000  -1.84980  -9.82730 
8.05000  -1.94798  -9.80831 
8.06000  -2.04597  -9.78834 
8.07000  -2.14375  -9.76739 
8.08000  -2.24132  -9.74547 
8.09000  -2.33866  -9.72257 
8.10000  -2.43577  -9.69869 
8.11000  -2.53263  -9.67385 
8.12000  -2.62925  -9.64804 
8.13000  -2.72559  -9.62127 
8.14000  -2.82167  -9.59353 
8.15000  -2.91747  -9.56484 
8.16000  -3.01297  -9.53518 
8.17000  -3.10817  -9.50458 
8.18000  -3.20306  -9.47302 
