#t  x1  x2  v1  v2 
5.15000  3.05286  6.47647  3.96352  -4.07983 
5.16000  3.09252  6.43587  3.96663  -4.03823 
5.17000  3.13220  6.39570  3.96854  -3.99542 
5.18000  3.17189  6.35597  3.96926  -3.95142 
5.19000  3.21158  6.31668  3.96879  -3.90623 
5.20000  3.25126  6.27784  3.96713  -3.85986 
5.21000  3.29092  6.23948  3.96430  -3.81232 
5.22000  3.33055  6.20160  3.96029  -3.76362 
5.23000  3.37013  6.16421  3.95511  -3.71378 
5.24000  3.40965  6.12732  3.94877  -3.66279 
5.25000  3.44911  6.09095  3.94127  -3.61068 
5.26000  3.48848  6.05511  3.93263  -3.55745 
5.27000  3.52776  6.01980  3.92284  -3.50312 
5.28000  3.56693  5.98504  3.91192  -3.44770 
5.29000  3.60600  5.95085  3.89987  -3.39119 
5.30000  3.64493  5.91722  3.88670  -3.33362 
5.31000  3.68373  5.88417  3.87242  -3.27499 
5.32000  3.72238  5.85172  3.85704  -3.21532 
5.33000  3.76087  5.81987  3.84056  -3.15462 
5.34000  3.79919  5.78863  3.82300  -3.09290 
5.35000  3.83733  5.75801  3.80437  -3.03018 
5.36000  3.87528  5.72802  3.78468  -2.96648 
5.37000  3.91302  5.69868  3.76393  -2.90181 
5.38000  3.95056  5.66999  3.74213  -2.83618 
5.39000  3.98787  5.64196  3.71931  -2.76960 
5.40000  4.02494  5.61460  3.69547  -2.70211 
5.41000  4.06178  5.58791  3.67061  -2.63370 
5.42000  4.09836  5.56192  3.64476  -2.56439 
5.43000  4.13467  5.53663  3.61792  -2.49421 
5.44000  4.17071  5.51204  3.59011  -2.42317 
5.45000  4.20647  5.48816  3.56134  -2.35129 
5.46000  4.24194  5.46501  3.53162  -2.27858 
5.47000  4.27711  5.44259  3.50097  -2.20506 
5.48000  4.31196  5.42091  3.46940  -2.13075 
5.49000  4.34649  5.39998  3.43692  -2.05567 
5.50000  4.38070  5.37980  3.40354  -1.97983 
5.51000  4.41457  5.36038  3.36929  -1.90325 
5.52000  4.44808  5.34173  3.33417  -1.82596 
5.53000  4.48125  5.32386  3.29821  -1.74797 
5.54000  4.51405  5.30677  3.26141  -1.66930 
5.55000  4.54648  5.29047  3.22379  -1.58997 
5.56000  4.57852  5.27497  3.18537  -1.51000 
5.57000  4.61018  5.26027  3.14616  -1.42941 
5.58000  4.64145  5.24639  3.10617  -1.34822 
5.59000  4.67231  5.23331  3.06543  -1.26645 
5.60000  4.70276  5.22106  3.02396  -1.18411 
5.61000  4.73279  5.20963  2.98175  -1.10124 
5.62000  4.76239  5.19903  2.93885  -1.01785 
5.63000  4.79156  5.18927  2.89525  -0.93397 
5.64000  4.82030  5.18035  2.85098  -0.84960 
5.65000  4.84858  5.17228  2.80605  -0.76479 
5.66000  4.87642  5.16506  2.76049  -0.67953 
5.67000  4.90379  5.15869  2.71430  -0.59387 
5.68000  4.93070  5.15318  2.66752  -0.50782 
5.69000  4.95714  5.14853  2.62015  -0.42140 
5.70000  4.98311  5.14475  2.57221  -0.33463 
5.71000  5.00859  5.14184  2.52373  -0.24753 
5.72000  5.03358  5.13980  2.47472  -0.16014 
5.73000  5.05808  5.13864  2.42519  -0.07247 
5.74000  5.08209  5.13835  2.37517  0.01547 
5.75000  5.10559  5.13895  2.32468  0.10363 
5.76000  5.12858  5.14042  2.27374  0.19201 
5.77000  5.15106  5.14279  2.22236  0.28057 
5.78000  5.17303  5.14604  2.17056  0.36931 
5.79000  5.19447  5.15017  2.11837  0.45818 
5.80000  5.21539  5.15520  2.06580  0.54718 
5.81000  5.23579  5.16112  2.01287  0.63627 
5.82000  5.25565  5.16792  1.95960  0.72544 
5.83000  5.27498  5.17562  1.90601  0.81465 
5.84000  5.29377  5.18422  1.85212  0.90390 
5.85000  5.31202  5.19370  1.79795  0.99315 
5.86000  5.32973  5.20408  1.74352  1.08238 
5.87000  5.34689  5.21535  1.68885  1.17157 
5.88000  5.36351  5.22751  1.63396  1.26069 
5.89000  5.37957  5.24056  1.57887  1.34973 
5.90000  5.39508  5.25451  1.52360  1.43865 
5.91000  5.41004  5.26934  1.46817  1.52744 
5.92000  5.42445  5.28505  1.41260  1.61607 
5.93000  5.43830  5.30166  1.35690  1.70451 
5.94000  5.45159  5.31915  1.30111  1.79275 
5.95000  5.46432  5.33751  1.24523  1.88077 
5.96000  5.47649  5.35676  1.18930  1.96853 
5.97000  5.48810  5.37688  1.13332  2.05601 
5.98000  5.49916  5.39788  1.07732  2.14320 
5.99000  5.50965  5.41975  1.02132  2.23007 
6.00000  5.51958  5.44248  0.96534  2.31659 
6.01000  5.52896  5.46608  0.90940  2.40275 
6.02000  5.53777  5.49054  0.85351  2.48852 
6.03000  5.54603  5.51585  0.79771  2.57387 
6.04000  5.55373  5.54201  0.74200  2.65879 
6.05000  5.56087  5.56903  0.68641  2.74326 
6.06000  5.56745  5.59688  0.63095  2.82724 
6.07000  5.57349  5.62557  0.57566  2.91072 
6.08000  5.57897  5.65509  0.52053  2.99368 
6.09000  5.58390  5.68544  0.46561  3.07608 
6.10000  5.58828  5.71662  0.41090  3.15792 
6.11000  5.59211  5.74860  0.35642  3.23917 
6.12000  5.59541  5.78140  0.30219  3.31981 
6.13000  5.59816  5.81500  0.24824  3.39982 
6.14000  5.60037  5.84940  0.19458  3.47916 
6.15000  5.60205  5.88458  0.14122  3.55784 
6.16000  5.60320  5.92055  0.08820  3.63581 
6.17000  5.60381  5.95730  0.03552  3.71307 
6.18000  5.60391  5.99481  -0.01680  3.78959 
6.19000  5.60348  6.03309  -0.06874  3.86534 
6.20000  5.60253  6.07212  -0.12027  3.94032 
6.21000  5.60107  6.11190  -0.17139  4.01450 
6.22000  5.59910  6.15241  -0.22207  4.08786 
6.23000  5.59663  6.19365  -0.27229  4.16038 
6.24000  5.59366  6.23562  -0.32205  4.23203 
6.25000  5.59019  6.27829  -0.37132  4.30281 
6.26000  5.58623  6.32167  -0.42008  4.37270 
6.27000  5.58179  6.36575  -0.46833  4.44166 
6.28000  5.57687  6.41051  -0.51603  4.50969 
6.29000  5.57147  6.45594  -0.56318  4.57677 
6.30000  5.56560  6.50204  -0.60976  4.64288 
6.31000  5.55927  6.54880  -0.65576  4.70799 
6.32000  5.55249  6.59620  -0.70115  4.77210 
6.33000  5.54525  6.64424  -0.74593  4.83518 
6.34000  5.53757  6.69291  -0.79007  4.89723 
6.35000  5.52945  6.74219  -0.83356  4.95821 
6.36000  5.52090  6.79207  -0.87639  5.01812 
6.37000  5.51192  6.84255  -0.91855  5.07694 
6.38000  5.50253  6.89361  -0.96001  5.13465 
6.39000  5.49272  6.94524  -1.00077  5.19124 
6.40000  5.48251  6.99743  -1.04081  5.24669 
6.41000  5.47190  7.05018  -1.08012  5.30098 
6.42000  5.46091  7.10345  -1.11868  5.35411 
6.43000  5.44953  7.15726  -1.15648  5.40605 
6.44000  5.43778  7.21157  -1.19351  5.45680 
6.45000  5.42566  7.26639  -1.22975  5.50634 
6.46000  5.41318  7.32170  -1.26520  5.55465 
6.47000  5.40036  7.37749  -1.29984  5.60173 
6.48000  5.38719  7.43374  -1.33366  5.64756 
6.49000  5.37368  7.49044  -1.36665  5.69212 
6.50000  5.35985  7.54758  -1.39879  5.73541 
6.51000  5.34571  7.60515  -1.43008  5.77741 
6.52000  5.33125  7.66313  -1.46051  5.81811 
6.53000  5.31650  7.72151  -1.49007  5.85750 
6.54000  5.30145  7.78028  -1.51874  5.89557 
6.55000  5.28612  7.83942  -1.54651  5.93231 
6.56000  5.27052  7.89892  -1.57339  5.96771 
6.57000  5.25465  7.95877  -1.59935  6.00176 
6.58000  5.23853  8.01896  -1.62439  6.03445 
6.59000  5.22217  8.07946  -1.64851  6.06577 
6.60000  5.20556  8.14027  -1.67169  6.09571 
6.61000  5.18873  8.20138  -1.69392  6.12427 
6.62000  5.17169  8.26276  -1.71521  6.15143 
6.63000  5.15443  8.32441  -1.73553  6.17719 
6.64000  5.13697  8.38630  -1.75489  6.20154 
6.65000  5.11933  8.44844  -1.77328  6.22447 
6.66000  5.10151  8.51079  -1.79069  6.24598 
6.67000  5.08352  8.57336  -1.80712  6.26607 
6.68000  5.06537  8.63611  -1.82256  6.28472 
6.69000  5.04707  8.69905  -1.83701  6.30193 
6.70000  5.02863  8.76215  -1.85046  6.31769 
6.71000  5.01006  8.82540  -1.86291  6.33201 
6.72000  4.99137  8.88879  -1.87436  6.34488 
6.73000  4.97257  8.95230  -1.88479  6.35628 
6.74000  4.95367  9.01592  -1.89421  6.36623 
6.75000  4.93469  9.07963  -1.90262  6.37472 
6.76000  4.91562  9.14341  -1.91001  6.38174 
6.77000  4.89649  9.20726  -1.91637  6.38729 
6.78000  4.87729  9.27116  -1.92172  6.39138 
6.79000  4.85805  9.33509  -1.92604  6.39399 
6.80000  4.83877  9.39904  -1.92934  6.39514 
6.81000  4.81946  9.46299  -1.93161  6.39481 
6.82000  4.80014  9.52693  -1.93286  6.39301 
6.83000  4.78081  9.59085  -1.93308  6.38973 
6.84000  4.76148  9.65473  -1.93227  6.38499 
6.85000  4.74216  9.71855  -1.93044  6.37877 
6.86000  4.72287  9.78230  -1.92759  6.37109 
6.87000  4.70361  9.84597  -1.92371  6.36194 
6.88000  4.68439  9.90954  -1.91881  6.35132 
6.89000  4.66523  9.97300  -1.91290  6.33925 
6.90000  4.64614  10.03633  -1.90597  6.32571 
6.91000  4.62711  10.09951  -1.89802  6.31072 
6.92000  4.60818  10.16254  -1.88906  6.29427 
6.93000  4.58933  10.22540  -1.87910  6.27638 
6.94000  4.57059  10.28807  -1.86813  6.25705 
6.95000  4.55197  10.35054  -1.85616  6.23627 
6.96000  4.53347  10.41280  -1.84320  6.21407 
6.97000  4.51511  10.47482  -1.82925  6.19043 
6.98000  4.49689  10.53660  -1.81431  6.16538 
6.99000  4.47882  10.59813  -1.79839  6.13891 
7.00000  4.46092  10.65938  -1.78150  6.11104 
7.01000  4.44319  10.72035  -1.76364  6.08176 
7.02000  4.42565  10.78102  -1.74483  6.05109 
7.03000  4.40829  10.84137  -1.72505  6.01903 
7.04000  4.39114  10.90140  -1.70433  5.98560 
7.05000  4.37421  10.96108  -1.68268  5.95081 
7.06000  4.35749  11.02041  -1.66008  5.91465 
7.07000  4.34101  11.07938  -1.63657  5.87714 
7.08000  4.32476  11.13796  -1.61214  5.83830 
7.09000  4.30876  11.19614  -1.58681  5.79813 
7.10000  4.29302  11.25392  -1.56057  5.75663 
7.11000  4.27755  11.31128  -1.53345  5.71384 
7.12000  4.26235  11.36820  -1.50546  5.66974 
7.13000  4.24744  11.42467  -1.47659  5.62436 
7.14000  4.23282  11.48068  -1.44687  5.57771 
7.15000  4.21850  11.53622  -1.41629  5.52980 
7.16000  4.20450  11.59128  -1.38489  5.48064 
7.17000  4.19081  11.64584  -1.35265  5.43024 
7.18000  4.17744  11.69988  -1.31961  5.37863 
7.19000  4.16441  11.75341  -1.28576  5.32580 
7.20000  4.15173  11.80640  -1.25112  5.27178 
7.21000  4.13939  11.85885  -1.21571  5.21659 
7.22000  4.12741  11.91073  -1.17953  5.16023 
7.23000  4.11580  11.96205  -1.14260  5.10271 
7.24000  4.10456  12.01279  -1.10493  5.04407 
7.25000  4.09370  12.06293  -1.06653  4.98430 
7.26000  4.08323  12.11247  -1.02742  4.92343 
7.27000  4.07315  12.16140  -0.98762  4.86148 
7.28000  4.06348  12.20970  -0.94713  4.79845 
7.29000  4.05421  12.25737  -0.90597  4.73437 
7.30000  4.04536  12.30439  -0.86416  4.66925 
7.31000  4.03693  12.35075  -0.82170  4.60311 
7.32000  4.02893  12.39645  -0.77863  4.53596 
7.33000  4.02136  12.44147  -0.73494  4.46784 
7.34000  4.01423  12.48581  -0.69066  4.39874 
7.35000  4.00754  12.52945  -0.64580  4.32870 
7.36000  4.00131  12.57238  -0.60038  4.25772 
7.37000  3.99554  12.61460  -0.55441  4.18584 
7.38000  3.99022  12.65610  -0.50792  4.11306 
7.39000  3.98538  12.69686  -0.46091  4.03941 
7.40000  3.98101  12.73689  -0.41340  3.96490 
7.41000  3.97711  12.77616  -0.36542  3.88956 
7.42000  3.97370  12.81468  -0.31697  3.81341 
7.43000  3.97077  12.85243  -0.26808  3.73646 
7.44000  3.96834  12.88941  -0.21876  3.65874 
7.45000  3.96640  12.92560  -0.16904  3.58026 
7.46000  3.96495  12.96101  -0.11892  3.50105 
7.47000  3.96402  12.99563  -0.06842  3.42113 
7.48000  3.96359  13.02944  -0.01757  3.34052 
7.49000  3.96367  13.06244  0.03361  3.25923 
7.50000  3.96426  13.09462  0.08512  3.17730 
7.51000  3.96537  13.12598  0.13693  3.09474 
7.52000  3.96700  13.15651  0.18902  3.01158 
7.53000  3.96915  13.18621  0.24137  2.92783 
7.54000  3.97182  13.21507  0.29396  2.84353 
7.55000  3.97503  13.24308  0.34679  2.75868 
7.56000  3.97876  13.27025  0.39982  2.67332 
7.57000  3.98302  13.29655  0.45303  2.58746 
7.58000  3.98782  13.32199  0.50642  2.50112 
7.59000  3.99315  13.34657  0.55995  2.41434 
7.60000  3.99902  13.37028  0.61361  2.32714 
7.61000  4.00542  13.39312  0.66738  2.23952 
7.62000  4.01237  13.41507  0.72125  2.15153 
7.63000  4.01985  13.43615  0.77518  2.06318 
7.64000  4.02787  13.45634  0.82917  1.97449 
7.65000  4.03643  13.47564  0.88318  1.88550 
7.66000  4.04553  13.49405  0.93721  1.79621 
7.67000  4.05518  13.51156  0.99123  1.70666 
7.68000  4.06536  13.52818  1.04523  1.61686 
7.69000  4.07608  13.54390  1.09917  1.52685 
7.70000  4.08734  13.55872  1.15305  1.43664 
7.71000  4.09914  13.57263  1.20684  1.34626 
7.72000  4.11148  13.58564  1.26053  1.25573 
7.73000  4.12435  13.59774  1.31409  1.16507 
7.74000  4.13776  13.60894  1.36750  1.07432 
7.75000  4.15170  13.61923  1.42074  0.98348 
7.76000  4.16618  13.62861  1.47381  0.89259 
7.77000  4.18118  13.63708  1.52666  0.80167 
7.78000  4.19671  13.64465  1.57929  0.71075 
7.79000  4.21276  13.65130  1.63168  0.61983 
7.80000  4.22934  13.65704  1.68380  0.52896 
7.81000  4.24644  13.66188  1.73563  0.43815 
7.82000  4.26406  13.66580  1.78717  0.34743 
7.83000  4.28218  13.66883  1.83838  0.25681 
7.84000  4.30082  13.67094  1.88925  0.16633 
7.85000  4.31997  13.67215  1.93975  0.07600 
7.86000  4.33962  13.67246  1.98988  -0.01415 
7.87000  4.35977  13.67187  2.03961  -0.10409 
7.88000  4.38041  13.67038  2.08892  -0.19381 
7.89000  4.40154  13.66799  2.13779  -0.28329 
7.90000  4.42317  13.66471  2.18621  -0.37249 
7.91000  4.44527  13.66054  2.23415  -0.46140 
7.92000  4.46785  13.65549  2.28160  -0.55000 
7.93000  4.49090  13.64954  2.32853  -0.63825 
7.94000  4.51442  13.64272  2.37494  -0.72615 
7.95000  4.53840  13.63502  2.42080  -0.81366 
7.96000  4.56284  13.62645  2.46610  -0.90077 
7.97000  4.58772  13.61700  2.51081  -0.98745 
7.98000  4.61305  13.60670  2.55492  -1.07369 
7.99000  4.63882  13.59553  2.59841  -1.15945 
8.00000  4.66502  13.58351  2.64127  -1.24472 
8.01000  4.69165  13.57064  2.68347  -1.32948 
8.02000  4.71869  13.55692  2.72501  -1.41370 
8.03000  4.74615  13.54236  2.76586  -1.49737 
8.04000  4.77401  13.52697  2.80600  -1.58046 
8.05000  4.80227  13.51075  2.84543  -1.66296 
8.06000  4.83092  13.49371  2.88412  -1.74484 
8.07000  4.85995  13.47586  2.92206  -1.82608 
8.08000  4.88936  13.45719  2.95923  -1.90666 
8.09000  4.91913  13.43772  2.99562  -1.98657 
8.10000  4.94927  13.41746  3.03121  -2.06578 
8.11000  4.97976  13.39641  3.06599  -2.14427 
8.12000  5.01059  13.37457  3.09994  -2.22203 
8.13000  5.04176  13.35197  3.13305  -2.29904 
8.14000  5.07325  13.32859  3.16530  -2.37527 
8.15000  5.10506  13.30446  3.19669  -2.45070 
8.16000  5.13718  13.27958  3.22718  -2.52533 
8.17000  5.16961  13.25396  3.25678  -2.59914 
8.18000  5.20232  13.22760  3.28547  -2.67209 
8.19000  5.23531  13.20051  3.31324  -2.74418 
8.20000  5.26858  13.17271  3.34006  -2.81540 
8.21000  5.30212  13.14421  3.36594  -2.88571 
8.22000  5.33590  13.11500  3.39086  -2.95511 
8.23000  5.36993  13.08510  3.41480  -3.02359 
8.24000  5.40420  13.05453  3.43776  -3.09111 
8.25000  5.43869  13.02328  3.45972  -3.15768 
8.26000  5.47339  12.99137  3.48067  -3.22326 
8.27000  5.50830  12.95882  3.50060  -3.28786 
8.28000  5.54340  12.92562  3.51951  -3.35144 
8.29000  5.57869  12.89179  3.53737  -3.41400 
8.30000  5.61415  12.85734  3.55419  -3.47553 
8.31000  5.64978  12.82228  3.56995  -3.53601 
8.32000  5.68555  12.78662  3.58464  -3.59542 
8.33000  5.72147  12.75037  3.59826  -3.65376 
8.34000  5.75752  12.71354  3.61079  -3.71100 
8.35000  5.79368  12.67615  3.62222  -3.76714 
8.36000  5.82996  12.63820  3.63256  -3.82217 
8.37000  5.86634  12.59970  3.64178  -3.87606 
8.38000  5.90280  12.56068  3.64989  -3.92882 
8.39000  5.93933  12.52113  3.65688  -3.98043 
8.40000  5.97593  12.48107  3.66274  -4.03087 
8.41000  6.01259  12.44051  3.66746  -4.08015 
8.42000  6.04928  12.39947  3.67104  -4.12824 
8.43000  6.08601  12.35795  3.67348  -4.17514 
8.44000  6.12275  12.31596  3.67476  -4.22083 
8.45000  6.15950  12.27353  3.67488  -4.26531 
8.46000  6.19625  12.23066  3.67385  -4.30858 
8.47000  6.23298  12.18736  3.67165  -4.35061 
8.48000  6.26968  12.14364  3.66827  -4.39141 
8.49000  6.30635  12.09953  3.66373  -4.43096 
8.50000  6.34296  12.05503  3.65801  -4.46926 
8.51000  6.37951  12.01014  3.65111  -4.50630 
8.52000  6.41598  11.96490  3.64303  -4.54207 
8.53000  6.45237  11.91930  3.63377  -4.57657 
8.54000  6.48866  11.87337  3.62332  -4.60979 
8.55000  6.52483  11.82711  3.61169  -4.64173 
8.56000  6.56089  11.78053  3.59887  -4.67238 
8.57000  6.59681  11.73366  3.58486  -4.70173 
8.58000  6.63259  11.68650  3.56967  -4.72979 
8.59000  6.66820  11.63906  3.55329  -4.75654 
8.60000  6.70365  11.59137  3.53572  -4.78198 
8.61000  6.73892  11.54342  3.51697  -4.80612 
8.62000  6.77399  11.49525  3.49704  -4.82894 
8.63000  6.80886  11.44685  3.47592  -4.85045 
8.64000  6.84351  11.39824  3.45362  -4.87064 
8.65000  6.87793  11.34943  3.43014  -4.88951 
8.66000  6.91211  11.30045  3.40549  -4.90705 
8.67000  6.94604  11.25129  3.37967  -4.92328 
8.68000  6.97971  11.20198  3.35268  -4.93818 
8.69000  7.01310  11.15253  3.32452  -4.95177 
8.70000  7.04620  11.10295  3.29521  -4.96402 
8.71000  7.07900  11.05325  3.26474  -4.97496 
8.72000  7.11149  11.00345  3.23312  -4.98457 
8.73000  7.14366  10.95356  3.20035  -4.99287 
8.74000  7.17550  10.90359  3.16644  -4.99984 
8.75000  7.20699  10.85356  3.13140  -5.00550 
8.76000  7.23813  10.80348  3.09524  -5.00985 
8.77000  7.26890  10.75336  3.05795  -5.01288 
8.78000  7.29929  10.70322  3.01955  -5.01461 
8.79000  7.32929  10.65307  2.98005  -5.01503 
8.80000  7.35889  10.60292  2.93945  -5.01415 
8.81000  7.38808  10.55279  2.89776  -5.01197 
8.82000  7.41684  10.50268  2.85498  -5.00850 
8.83000  7.44518  10.45262  2.81114  -5.00374 
8.84000  7.47307  10.40261  2.76623  -4.99770 
8.85000  7.50050  10.35266  2.72028  -4.99039 
8.86000  7.52747  10.30280  2.67327  -4.98180 
8.87000  7.55397  10.25303  2.62524  -4.97195 
8.88000  7.57998  10.20336  2.57618  -4.96085 
8.89000  7.60549  10.15381  2.52611  -4.94849 
8.90000  7.63050  10.10439  2.47504  -4.93489 
8.91000  7.65499  10.05511  2.42299  -4.92006 
8.92000  7.67896  10.00599  2.36995  -4.90400 
8.93000  7.70239  9.95703  2.31595  -4.88673 
8.94000  7.72528  9.90825  2.26100  -4.86824 
8.95000  7.74761  9.85967  2.20511  -4.84855 
8.96000  7.76938  9.81128  2.14830  -4.82768 
8.97000  7.79058  9.76311  2.09057  -4.80562 
8.98000  7.81119  9.71517  2.03194  -4.78240 
8.99000  7.83121  9.66747  1.97243  -4.75801 
9.00000  7.85064  9.62001  1.91205  -4.73248 
9.01000  7.86946  9.57282  1.85082  -4.70580 
9.02000  7.88765  9.52589  1.78874  -4.67801 
9.03000  7.90523  9.47926  1.72584  -4.64909 
9.04000  7.92217  9.43291  1.66212  -4.61908 
9.05000  7.93847  9.38687  1.59761  -4.58797 
9.06000  7.95412  9.34115  1.53233  -4.55579 
9.07000  7.96912  9.29576  1.46628  -4.52254 
9.08000  7.98345  9.25070  1.39949  -4.48824 
9.09000  7.99711  9.20599  1.33197  -4.45291 
9.10000  8.01009  9.16164  1.26373  -4.41655 
9.11000  8.02238  9.11766  1.19480  -4.37918 
9.12000  8.03398  9.07406  1.12520  -4.34082 
9.13000  8.04489  9.03085  1.05493  -4.30147 
9.14000  8.05508  8.98803  0.98403  -4.26116 
9.15000  8.06457  8.94562  0.91250  -4.21990 
9.16000  8.07333  8.90363  0.84037  -4.17770 
9.17000  8.08138  8.86207  0.76765  -4.13458 
9.18000  8.08869  8.82094  0.69436  -4.09056 
9.19000  8.09526  8.78026  0.62053  -4.04566 
9.20000  8.10110  8.74003  0.54617  -3.99988 
9.21000  8.10619  8.70026  0.47130  -3.95324 
9.22000  8.11052  8.66096  0.39594  -3.90577 
9.23000  8.11410  8.62215  0.32010  -3.85748 
9.24000  8.11693  8.58381  0.24382  -3.80838 
9.25000  8.11898  8.54598  0.16711  -3.75850 
9.26000  8.12027  8.50864  0.08999  -3.70785 
9.27000  8.12078  8.47182  0.01249  -3.65645 
9.28000  8.12052  8.43551  -0.06539  -3.60432 
9.29000  8.11947  8.39973  -0.14361  -3.55147 
9.30000  8.11765  8.36449  -0.22216  -3.49793 
9.31000  8.11503  8.32978  -0.30102  -3.44371 
9.32000  8.11162  8.29561  -0.38016  -3.38883 
9.33000  8.10743  8.26200  -0.45956  -3.33331 
9.34000  8.10243  8.22895  -0.53920  -3.27717 
9.35000  8.09664  8.19646  -0.61907  -3.22043 
9.36000  8.09005  8.16454  -0.69913  -3.16310 
9.37000  8.08266  8.13319  -0.77937  -3.10522 
9.38000  8.07446  8.10243  -0.85976  -3.04679 
9.39000  8.06546  8.07226  -0.94029  -2.98784 
9.40000  8.05566  8.04268  -1.02092  -2.92838 
9.41000  8.04505  8.01369  -1.10165  -2.86844 
9.42000  8.03363  7.98531  -1.18244  -2.80804 
9.43000  8.02140  7.95753  -1.26328  -2.74719 
9.44000  8.00836  7.93036  -1.34414  -2.68592 
9.45000  7.99451  7.90381  -1.42499  -2.62425 
9.46000  7.97986  7.87788  -1.50583  -2.56219 
9.47000  7.96440  7.85257  -1.58662  -2.49978 
9.48000  7.94813  7.82788  -1.66734  -2.43702 
9.49000  7.93105  7.80383  -1.74798  -2.37394 
9.50000  7.91317  7.78040  -1.82850  -2.31056 
9.51000  7.89448  7.75762  -1.90888  -2.24690 
9.52000  7.87499  7.73547  -1.98911  -2.18298 
9.53000  7.85470  7.71396  -2.06916  -2.11883 
9.54000  7.83361  7.69309  -2.14901  -2.05446 
9.55000  7.81172  7.67287  -2.22863  -1.98989 
9.56000  7.78904  7.65329  -2.30801  -1.92515 
9.57000  7.76556  7.63436  -2.38712  -1.86025 
9.58000  7.74129  7.61609  -2.46593  -1.79522 
9.59000  7.71624  7.59846  -2.54444  -1.73008 
9.60000  7.69040  7.58148  -2.62260  -1.66485 
9.61000  7.66379  7.56516  -2.70041  -1.59954 
9.62000  7.63640  7.54949  -2.77784  -1.53419 
9.63000  7.60823  7.53448  -2.85487  -1.46881 
9.64000  7.57930  7.52012  -2.93147  -1.40341 
9.65000  7.54960  7.50641  -3.00763  -1.33803 
9.66000  7.51915  7.49336  -3.08331  -1.27269 
9.67000  7.48794  7.48096  -3.15851  -1.20740 
